,Unnamed: 0,ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
4412,4412,45813623,753.0,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,12,706
10504,10504,45769883,1850.0,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,Rear,04-May,Left wheel,Black,12,706
1372,1372,45627322,765.0,SUBARU,XV,2015,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,4x4,04-May,Left wheel,Black,0,706
2374,2374,45764144,1646.0,LEXUS,GX 460,2015,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,Black,0,706
18345,18345,45766644,746.0,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,12,706
5354,5354,45815382,1399.0,LEXUS,RX 350,2010,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,White,12,706
1288,1288,45644990,490.0,HONDA,Insight,2011,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,0,706
2253,2253,45654438,503.0,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Red,12,706
14955,14955,45814955,765.0,SUBARU,XV,2015,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,4x4,04-May,Left wheel,Black,12,706
10831,10831,45642811,490.0,HONDA,Insight,2011,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,0,706
11072,11072,45656693,761.0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,12,706
4803,4803,45813433,917.0,BMW,335,2013,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,706
14185,14185,45771881,1091.0,FORD,Fusion,2016,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,12,706
5366,5366,45754198,934.0,TOYOTA,Camry,2015,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Pink,12,706
2060,2060,45772844,645.0,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,0,706
13852,13852,45642784,574.0,HONDA,Insight,2010,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,0,706
4931,4931,45764993,1234.0,MAZDA,CX-9,2011,Sedan,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,706
13586,13586,45656590,761.0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,12,706
9984,9984,45769201,1234.0,MAZDA,CX-9,2011,Sedan,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,706
11145,11145,45651782,753.0,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,<= 3 No turbo,Between 10km,4.0,Automatic,Front,04-May,Left wheel,Red,0,706
770,770,45814998,1058.0,TOYOTA,Camry,2012,Sedan,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,Front,04-May,Left wheel,Grey,12,706
17058,17058,45662067,490.0,HONDA,Insight,2011,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,0,706
16775,16775,45767442,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,White,12,706
9719,9719,45813800,707.0,DODGE,Caliber,2011,Hatchback,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,12,706
7695,7695,45651238,1172.0,LEXUS,RX 350,2011,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,12,706
4342,4342,45806818,645.0,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,12,706
11190,11190,45760198,1646.0,LEXUS,GX 460,2015,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,Black,0,706
14089,14089,45816576,585.0,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,12,706
4477,4477,45767459,639.0,AUDI,A4,2014,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,0,706
3987,3987,45806504,891.0,HYUNDAI,Tucson,2016,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,706
14727,14727,45759517,645.0,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,0,706
14552,14552,45792137,986.0,ACURA,TSX,2010,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,12,706
3773,3773,45765810,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,White,12,706
16913,16913,45646668,1481.0,AUDI,Q7,2017,Jeep,Yes,Petrol,<= 3 No turbo,10km to 30km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,706
19099,19099,45769554,639.0,AUDI,A4,2014,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,0,706
4478,4478,45764978,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,White,12,706
911,911,45641714,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,12,706
18366,18366,45655276,420.0,KIA,Niro,2019,Sedan,Yes,Hybrid,<= 3 No turbo,Between 10km,4.0,Automatic,Front,04-May,Left wheel,Red,12,706
15479,15479,45730724,503.0,HONDA,Civic,2012,Sedan,Yes,Hybrid,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,706
1343,1343,45757318,1646.0,LEXUS,GX 460,2015,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,Black,0,706
18398,18398,45647578,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,12,706
138,138,45768549,1646.0,LEXUS,GX 460,2015,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,Black,0,706
16997,16997,45765459,503.0,HONDA,FIT,2012,Jeep,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,0,706
19228,19228,45773726,1850.0,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,Rear,04-May,Left wheel,Black,12,706
10970,10970,45765348,645.0,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,0,706
9187,9187,45814969,639.0,SUBARU,XV,2014,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,4x4,04-May,Left wheel,Orange,12,706
15028,15028,45765717,1850.0,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,Rear,04-May,Left wheel,Black,12,706
9639,9639,45806375,474.0,CHEVROLET,Volt,2013,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Blue,12,706
15055,15055,45653128,574.0,HONDA,Insight,2010,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,0,706
5098,5098,45642799,574.0,HONDA,Insight,2010,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,0,706
128,128,45646428,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,12,706
17105,17105,45759130,1646.0,LEXUS,GX 460,2015,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,Black,0,706
14280,14280,45656038,761.0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,12,706
5093,5093,45617978,1624.0,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,12,706
14285,14285,45655982,585.0,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,12,706
14351,14351,45757724,645.0,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,0,706
14881,14881,45815382,1399.0,LEXUS,RX 350,2010,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,White,12,706
16447,16447,45770143,1646.0,LEXUS,GX 460,2015,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,Black,0,706
13910,13910,45641991,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,12,706
15532,15532,45642685,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,12,706
13911,13911,45816392,751.0,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Red,12,706
13488,13488,45660665,751.0,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,<= 3 No turbo,Between 10km,4.0,Automatic,Front,04-May,Left wheel,White,0,706
2223,2223,45815382,1399.0,LEXUS,RX 350,2010,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,White,12,706
7827,7827,45772757,1850.0,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,Rear,04-May,Left wheel,Black,12,706
14070,14070,45766622,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,White,12,706
196,196,45815974,751.0,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,12,706
10793,10793,45766217,1850.0,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,Rear,04-May,Left wheel,Black,12,706
14824,14824,45813376,609.0,TOYOTA,RAV 4,2018,Jeep,Yes,Hybrid,<= 3 No turbo,10km to 30km,4.0,Automatic,4x4,04-May,Left wheel,White,12,706
11257,11257,45629682,765.0,SUBARU,XV,2015,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,4x4,04-May,Left wheel,Black,0,706
5406,5406,45813369,640.0,BMW,528,2013,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,4x4,04-May,Left wheel,Grey,12,706
8568,8568,45767768,639.0,AUDI,A4,2014,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,0,706
9958,9958,45762505,900.0,DODGE,Avenger,2015,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,12,706
1491,1491,45814793,1055.0,MERCEDES-BENZ,ML 350,2013,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,White,12,706
2382,2382,45769892,1234.0,MAZDA,CX-9,2011,Sedan,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,706
16845,16845,45764897,1850.0,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,Rear,04-May,Left wheel,Black,12,706
300,300,45786030,906.8381278879118,OPEL,Astra,1992,Sedan,No,Petrol,<= 3 No turbo,Between 10km,4.0,Manual,Front,04-May,Left wheel,White,2,700
12839,12839,45813821,1080.0,DODGE,Challenger,2014,Coupe,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,Rear,02-Mar,Left wheel,White,12,627
11790,11790,45813156,781.0,FORD,Escape,2012,Jeep,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,12,627
1431,1431,45816247,1308.0,BMW,X6,2012,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,Between 10km,8.0,Automatic,4x4,04-May,Left wheel,White,12,627
6039,6039,45765255,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,12,627
16728,16728,45646692,919.0,AUDI,A6,2012,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Brown,12,627
11557,11557,45761193,917.0,BMW,535,2013,Sedan,Yes,Hybrid,<= 3 No turbo,100km and above,6.0,Automatic,Rear,04-May,Left wheel,Black,12,627
12791,12791,45769429,645.0,HYUNDAI,Elantra,2011,Jeep,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,12,627
17291,17291,45772511,1750.0,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,627
10266,10266,45765586,836.0,TOYOTA,Tacoma,2012,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Rear,04-May,Left wheel,Black,12,627
8524,8524,45590631,1368.0,HONDA,Civic,1996,Hatchback,No,Petrol,<= 3 No turbo,Between 10km,4.0,Manual,Front,04-May,Left wheel,Green,0,627
2684,2684,45631454,1405.0,BMW,X5,2009,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,0,627
17853,17853,45652367,650.0,VOLKSWAGEN,Jetta,2016,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,12,627
9255,9255,45768125,475.0,CHEVROLET,Volt,2012,Jeep,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Red,0,627
17997,17997,45809832,645.0,TOYOTA,Corolla,2011,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,12,627
1461,1461,45815514,1356.0,LEXUS,LS 460,2014,Sedan,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,Rear,04-May,Left wheel,Silver,12,627
12191,12191,45765230,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,12,627
2117,2117,45772877,586.0,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,0,627
5057,5057,45765082,934.0,MAZDA,1000,2015,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,4x4,04-May,Left wheel,Red,12,627
17303,17303,45767455,1750.0,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,627
10402,10402,45813953,1273.0,LEXUS,RX 350,2015,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,0,627
14002,14002,45773208,562.0,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,<= 3 No turbo,Between 10km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,627
19027,19027,45815515,1273.0,LEXUS,ES 350,2015,Sedan,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,Front,04-May,Left wheel,Red,12,627
15809,15809,45766771,751.0,CHEVROLET,Equinox,2013,Jeep,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,12,627
10621,10621,45768196,586.0,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,0,627
9221,9221,45619226,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,627
1115,1115,45811038,780.0,CHEVROLET,Cruze,2019,Sedan,Yes,Petrol,<= 3 No turbo,10km to 30km,4.0,Automatic,Front,04-May,Left wheel,Black,12,627
5054,5054,45813693,1304.0,BMW,X6,2013,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,Black,12,627
9458,9458,45635144,640.0,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,12,627
6721,6721,45769214,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,12,627
14600,14600,45765342,836.0,TOYOTA,Tacoma,2012,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Rear,04-May,Left wheel,Black,12,627
9222,9222,45808698,4736.0,SUBARU,Legacy,2004,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Manual,4x4,04-May,Right-hand drive,White,6,627
8801,8801,45770985,503.0,HONDA,Civic,2012,Sedan,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,0,627
13996,13996,45764464,1750.0,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,627
12854,12854,45767366,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,12,627
17370,17370,45619314,1604.0,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,> 5 & <= 10 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,Grey,12,627
801,801,45769448,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,12,627
15195,15195,45815383,777.0,LEXUS,IS 250,2014,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,6.0,Automatic,Rear,04-May,Left wheel,White,12,627
1630,1630,45806422,585.0,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,<= 3 No turbo,Between 10km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,627
1668,1668,45762970,1750.0,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,627
3079,3079,45620870,1055.0,MERCEDES-BENZ,E 350,2013,Coupe,Yes,Diesel,> 3 & <= 5 No turbo,Between 10km,6.0,Automatic,Rear,02-Mar,Left wheel,Silver,12,627
1665,1665,45655475,586.0,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,12,627
349,349,45524915,1077.0,TOYOTA,CHR,2019,Jeep,Yes,Petrol,<= 3 No turbo,10km to 30km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,627
8845,8845,45772308,645.0,HYUNDAI,Elantra,2011,Jeep,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,12,627
6355,6355,45755701,397.0,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Red,0,627
6360,6360,45769678,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,12,627
9428,9428,45763861,645.0,HYUNDAI,Elantra,2011,Jeep,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,12,627
9429,9429,45764869,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,12,627
6388,6388,45773275,475.0,CHEVROLET,Volt,2012,Jeep,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Red,0,627
12369,12369,45770307,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,12,627
16321,16321,45815383,777.0,LEXUS,IS 250,2014,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,6.0,Automatic,Rear,04-May,Left wheel,White,12,627
15970,15970,45810820,924.0,NISSAN,Sentra,2017,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,12,627
14210,14210,45769635,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,12,627
1157,1157,45810824,1275.0,JEEP,Cherokee,2019,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,627
9463,9463,45646500,1055.0,MERCEDES-BENZ,C 300,2013,Sedan,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,12,627
7803,7803,45759516,586.0,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,0,627
12477,12477,45765934,934.0,MAZDA,1000,2015,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,4x4,04-May,Left wheel,Red,12,627
11685,11685,45757601,1172.0,NISSAN,Maxima,2011,Sedan,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,Front,04-May,Left wheel,Blue,12,627
1650,1650,45757747,586.0,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,0,627
15173,15173,45772514,1750.0,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,627
6481,6481,45815386,1363.0,LEXUS,GX 460,2012,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,Black,12,627
14290,14290,45645042,1624.0,TOYOTA,Highlander,2009,Sedan,Yes,Hybrid,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,12,627
18313,18313,45621740,1405.0,BMW,X5,2009,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,0,627
8591,8591,45813916,1018.0,MERCEDES-BENZ,C 300,2011,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,6.0,Automatic,Rear,04-May,Left wheel,Grey,12,627
6494,6494,45813460,1018.0,BMW,535,2011,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,6.0,Automatic,Rear,04-May,Left wheel,Grey,12,627
14327,14327,45773780,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,12,627
17971,17971,45815106,831.0,TOYOTA,Yaris,2018,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,627
18928,18928,45617744,1604.0,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,> 5 & <= 10 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,Grey,12,627
9245,9245,45763718,934.0,MAZDA,1000,2015,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,4x4,04-May,Left wheel,Red,12,627
19122,19122,45765209,475.0,CHEVROLET,Volt,2012,Jeep,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Red,0,627
18355,18355,45769979,934.0,MAZDA,1000,2015,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,4x4,04-May,Left wheel,Red,12,627
9366,9366,45812751,1080.0,CHEVROLET,Traverse,2014,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,Front,04-May,Left wheel,Red,12,627
9494,9494,45763630,1325.0,MAZDA,CX-9,2019,Jeep,Yes,Petrol,<= 3 No turbo,10km to 30km,4.0,Automatic,Front,04-May,Left wheel,White,12,627
1727,1727,45815383,777.0,LEXUS,IS 250,2014,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,6.0,Automatic,Rear,04-May,Left wheel,White,12,627
8813,8813,45770035,1750.0,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,627
2731,2731,45769325,1750.0,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,627
18700,18700,45760106,586.0,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,0,627
3001,3001,45634847,584.0,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,12,627
